HK.01108,洛阳玻璃股份,1623880
HK.03709,珂莱蒂尔,1614250
HK.01345,中国先锋医药,1603620
HK.08413,亚洲杂货,1600670
HK.00217,中国诚通发展集团,1598730
HK.00888,贝森金融,1595960
HK.00085,中电华大科技,1593940
HK.00558,力劲科技,1591225
HK.01315,允升国际,1589104
HK.00484,云游控股,1589072
HK.00560,珠江船务,1584840
HK.01683,皇中国际,1580040
HK.00032,港通控股,1577272
HK.03393,威胜集团,1573200
HK.08179,新煮意控股,1572444
HK.08448,环球印馆,1560160
HK.00456,新城市建设发展,1555550
HK.06122,九台农商银行,1542320
HK.08410,安领国际,1539700
HK.00062,载通,1538900
HK.01679,瑞斯康集团,1537575
HK.00653,卓悦控股,1531284
HK.00539,冠华国际控股,1529204
HK.00704,和嘉资源,1527550
HK.03382,天津港发展,1526460
HK.02399,虎都,1522300
HK.01037,云智汇科技,1520543
HK.01222,宏安集团,1515380
HK.01239,金宝宝控股,1514840
HK.03389,亨得利,1508060
HK.08151,宝申控股,1502050
HK.00945,宏利金融-S,1494637
HK.00717,英皇证券,1492080
HK.00095,绿景中国地产,1490480
HK.02255,海昌海洋公园,1489140
HK.01224,中渝置地,1487830
HK.01132,橙天嘉禾,1486300
HK.03689,康华医疗,1475284
HK.01733,易大宗,1463670
HK.00771,自动系统,1459340
HK.00116,周生生,1455100
HK.02122,凯知乐国际,1451840
HK.03600,现代牙科,1443680
HK.08029,太阳国际,1442450
HK.00281,川河集团,1435620
HK.06099,招商证券,1429430
HK.08265,中国之信集团,1426880
HK.01282,中国金洋,1396440
HK.01191,中国中石控股,1376480
HK.01020,赛伯乐国际控股,1368540
HK.00207,大悦城地产,1365160
HK.00056,联合地产(香港),1364202
HK.00343,文化传信,1359260
HK.02100,百奥家庭互动,1352620
HK.01300,俊知集团,1346280
HK.01673,华章科技,1343200
HK.01583,亲亲食品,1337482
HK.02308,研祥智能,1330280
HK.01122,庆铃汽车股份,1311280
HK.08089,华人策略控股,1306854
HK.00900,AEON信贷,1298500
HK.01705,宾仕国际,1293800
HK.06829,龙升集团控股,1289350
HK.00043,卜蜂国际,1277300
HK.08326,同景新能源,1276850
HK.08275,永勤集团控股,1275350
HK.00197,亨泰,1274693
HK.02112,优库资源,1273920
HK.00097,恒基发展,1263410
HK.00903,冠捷科技,1262660
HK.01137,香港电视,1259120
HK.02008,凤凰卫视,1246660
HK.00798,中电光谷,1245400
HK.00445,中集天达,1237225
HK.00848,茂业国际,1235280
HK.02203,泰邦集团,1223500
HK.00993,华融金控,1214950
HK.01417,浦江中国,1211440
HK.00078,富豪酒店,1209000
HK.02120,康宁医院,1192405
HK.06865,福莱特玻璃,1191060
HK.08221,PF GROUP,1190640
HK.01486,思城控股,1189580
HK.01488,百福控股,1188720
HK.02320,合丰集团,1187500
HK.01141,民银资本,1186900
HK.00727,皇冠环球集团,1185560
HK.01076,博华太平洋,1175760
HK.03369,秦港股份,1174930
HK.00764,永恒策略,1172091
HK.02326,新源万恒控股,1168720
HK.00365,紫光控股,1161820
HK.00398,东方表行集团,1149280
HK.01665,槟杰科达,1148880
HK.08167,中国新电信,1147068
HK.00483,包浩斯国际,1139380
HK.01103,大生农业金融,1134832
HK.00420,福田实业,1134040
HK.03300,中国玻璃,1132040
HK.08183,尚捷集团控股,1131450
HK.02488,元征科技,1128885
HK.01685,博耳电力,1125610
HK.01358,普华和顺,1118650
HK.02623,爱德新能源,1116872
HK.00838,亿和控股,1108774
HK.06885,金马能源,1105300
HK.00221,易易壹金融,1104272
HK.00198,星美控股,1100344
HK.01165,顺风清洁能源,1097270
HK.00313,裕田中国,1089816
HK.02002,阳光纸业,1089245
HK.00499,青岛控股,1087652
HK.00912,信佳国际,1084780
HK.08522,德益控股,1068160
HK.01262,蜡笔小新食品,1067090
HK.01124,沿海家园,1066520
HK.00564,郑煤机,1057269
HK.00952,中国通海金融,1046200
HK.00497,资本策略地产,1044200
HK.01716,毛记葵涌,1042360
HK.08001,东方汇财证券,1022560
HK.01101,华荣能源,1021511
HK.00620,大唐西市,1019540
HK.02699,新明中国,1019280
HK.00543,太平洋网络,1019262
HK.00837,谭木匠,1017643
HK.00418,方正控股,1014120
HK.08470,莹岚集团,1012080
HK.01057,浙江世宝,1007770
HK.03395,PERSTA,1006270
HK.01552,BHCC HOLDING,1001525
HK.02698,魏桥纺织,1001435
HK.00519,实力建业,989900
HK.01608,伟能集团,985583
HK.00298,庄士中国,985172
HK.01195,京维集团,982152
HK.06839,云南水务,979600
HK.02116,江苏创新,973740
HK.01349,复旦张江,972300
HK.00613,渝港国际,971568
HK.01735,泓盈控股,970440
HK.00542,富元国际集团,958340
HK.00947,摩比发展,957220
HK.00851,盛源控股,957100
HK.02341,中怡国际,953380
HK.00367,庄士机构国际,953334
HK.00738,莱尔斯丹,950480
HK.08021,汇隆控股,948040
HK.01215,开源控股,944320
HK.00026,中华汽车,943120
HK.00269,中国资源交通,936515
HK.01718,宏基集团控股,927150
HK.00697,首长国际,927150
HK.00240,利基控股,923600
HK.00908,珠海控股投资,921580
HK.06189,爱得威建设集团,919750
HK.02016,浙商银行,911100
HK.08308,古兜控股,900920
HK.01126,德林国际,899780
HK.02383,TOM集团,894500
HK.06113,UTS MARKETING,889220
HK.01322,创达科技控股,887095
HK.00321,德永佳集团,885380
HK.00373,联合集团,883600
HK.01253,中国绿地博大绿泽,880320
HK.00580,赛晶电力电子,879220
HK.00376,云锋金融,876900
HK.08446,ITP HOLDINGS,872800
HK.01460,扬科集团,863684
HK.01588,畅捷通,857500
HK.02178,百勤油服,855330
HK.00619,南华金融,849850
HK.00747,渖阳公用发展股份,847170
HK.00488,丽新发展,842856
HK.08431,浩柏国际,835230
HK.02225,Kakiko Group,830150
HK.03848,富道集团,823170
HK.00567,大昌微线集团,822920
HK.00018,东方报业集团,821080
HK.08363,爵士芭蕾舞学院,817600
HK.02227,守益控股,812840
HK.08237,华星控股,812530
HK.00433,北方矿业,810160
HK.01858,春立医疗,802572
HK.01028,千百度,801550
HK.00299,新体育,799750
HK.01696,SISRAM MED,799040
HK.01439,移动互联(中国),798360
HK.03378,厦门港务,798300
HK.00435,阳光房地产基金,796080
HK.00309,新华通讯频媒,789020
HK.06816,瑞港建设,787380
HK.03344,共享集团,785730
HK.01143,华夏健康产业,784264
HK.01621,域高国际控股,782120
HK.00015,盈信控股,778260
HK.00662,亚洲金融,778200
HK.00605,中国金融投资管理,777060
HK.01884,EPRINT集团,775960
HK.00208,保利达资产,772800
HK.00623,中视金桥,772110
HK.00147,国际商业结算,771150
HK.00161,中航国际控股,770980
HK.00775,长江生命科技,760200
HK.00829,神冠控股,756140
HK.00627,福晟国际(五千),755680
HK.01216,中原银行,752610
HK.00274,中富资源,751762
HK.08026,长达健康,751560
HK.06868,天福,750710
HK.01881,富豪产业信托,749510
HK.08527,聚利宝控股,745550
HK.02010,瑞年国际,738040
HK.00312,岁宝百货,736920
HK.00776,帝国集团环球控股,730050
HK.02322,仁瑞投资,726000
HK.03833,新疆新鑫矿业,722620
HK.08447,MS CONCEPT,720850
HK.00411,南顺(香港),720380
HK.00031,航天控股,713606
HK.01826,达飞控股,713400
HK.06123,圆通速递国际,712980
HK.00033,亚投金融集团,712256
HK.00559,德泰新能源集团,711530
HK.00524,E-KONG,710508
HK.01555,MI能源,703300
HK.01164,中广核矿业,698100
HK.00622,威华达控股,695501
HK.00265,东胜旅游,690200
HK.08419,AV策划推广,681450
HK.08080,北亚策略,679144
HK.02028,映美控股,679020
HK.00216,建业实业,677760
HK.01667,进阶发展,663200
HK.00500,先丰服务集团,661600
HK.01080,胜利管道,659985
HK.08473,弥明生活百货,659450
HK.08366,浙江联合投资,658700
HK.00214,汇汉控股,657700
HK.00086,新鸿基公司,657685
HK.00555,御泰中彩控股,656461
HK.08118,濠亮环球,654120
HK.00953,邵氏兄弟控股,649200
HK.00986,中国环保能源,647884
HK.08071,中彩网通控股,645040
HK.01006,长寿花食品,643570
HK.00471,中播控股,640418
HK.02880,大连港,636856
HK.08041,荟萃国际(控股),633940
HK.01270,朗廷-SS,633100
HK.08367,倩碧控股,632760
HK.00575,励晶太平洋,632280
HK.08313,杰地集团,630300
HK.00194,廖创兴企业,628824
HK.01045,亚太卫星,628260
HK.00120,四海国际,626200
HK.00907,高雅光学,626140
HK.01421,工盖有限公司,624800
HK.00866,中国秦发,622720
HK.00825,新世界百货中国,620110
HK.03331,维达国际,616280
HK.08225,中国医疗集团,611600
HK.00571,丰德丽控股,603140
HK.00876,佳兆业健康,596900
HK.00593,梦东方,595910
HK.03636,保利文化,593492
HK.00334,华显光电,586809
HK.08047,中国海洋捕捞,586560
HK.00118,大同机械,586280
HK.01396,毅德国际,586180
HK.08030,汇联金融服务,578350
HK.03686,祈福生活服务,575300
HK.08170,KSL,574310
HK.01419,盈健医疗,573640
HK.01271,佳明集团控股,568450
HK.08487,ISP GLOBAL,567800
HK.02080,奥克斯国际,567720
HK.08437,德斯控股,567520
HK.00899,亚洲资源,567450
HK.01547,IBI GROUP HLDGS,564080
HK.00130,慕诗国际,563500
HK.03948,伊泰煤炭,563043
HK.02211,大健康国际,562385
HK.01627,安保工程控股,555008
HK.08347,F8企业,554440
HK.00088,大昌集团,552530
HK.01023,时代集团控股,549110
HK.01900,中国智能交通,548306
HK.06136,康达环保,543910
HK.08028,天时软件,543580
HK.06080,荣智控股,540240
HK.02212,高鹏矿业,540020
HK.08217,联旺集团,538970
HK.08267,蓝港互动,537676
HK.01265,天津津燃公用,535800
HK.00672,众安房产,533006
HK.01633,上谕集团,532050
HK.01200,美联集团,530640
HK.00498,保华集团,528248
HK.08055,中国网络信息科技,527600
HK.00040,金山工业,524930
HK.00342,新海能源,518991
HK.08400,亚洲先锋娱乐,511760
HK.08452,富银融资股份,508700
HK.08415,乐嘉思控股,507390
HK.03788,中国罕王,504690
HK.00346,延长石油国际,502920
HK.01127,狮子山集团,502400
HK.00872,启迪国际,498020
HK.00361,顺龙控股,496900
HK.01711,欧化,495600
HK.08436,德宝集团控股,494350
HK.00044,香港飞机工程,492700
HK.08479,金泰丰国际控股,491920
HK.01182,胜龙国际,491350
HK.01523,珩湾科技,488240
HK.00987,中国再生能源投资,486221
HK.02266,黎氏企业,485840
HK.01722,建鹏控股,485100
HK.02448,恒宇集团,484725
HK.02222,雷士照明,483910
HK.00682,超大现代,482320
HK.02239,国微技术,482000
HK.00122,鳄鱼恤,481380
HK.08401,源想集团,479500
HK.00038,第一拖拉机股份,475220
HK.00911,前海健康,474980
HK.00218,申万宏源,473150
HK.00154,北京控股环境集团,472070
HK.00009,九号运通,471450
HK.00163,英皇国际,471220
HK.00595,先思行,468530
HK.08043,ATLINKS,466825
HK.01771,新丰泰集团,466430
HK.02363,通达宏泰,466097
HK.00094,绿心集团,466000
HK.03838,中国淀粉,465275
HK.00959,奥玛仕国际,462884
HK.00149,中国农产品交易,461265
HK.00715,中泛控股,459250
HK.02368,鹰美,458180
HK.02226,老恒和酿造,457680
HK.01400,宏太控股,455940
HK.01581,进升集团控股,453200
HK.03355,先进半导体,451900
HK.06893,衍生集团,451560
HK.00536,贸易通,451480
HK.01933,元力控股,449920
HK.00852,海峡石油化工,444500
HK.02299,百宏实业,443260
HK.01737,亚洲实业集团,441450
HK.00153,中国赛特,441300
HK.00716,胜狮货柜,439340
HK.01538,中奥到家,437610
HK.08451,日光控股,434400
HK.00833,华讯,434270
HK.08521,智纺国际控股,433675
HK.00746,理文化工,432840
HK.00936,鹏程亚洲,432400
HK.00275,凯华集团,422150
HK.08402,GT STEEL GROUP,419600
HK.00228,中能控股,418314
HK.02686,亚美能源,418190
HK.08349,美固科技控股,415700
HK.08107,威诚国际控股,413420
HK.08102,利宝阁集团,412250
HK.01301,德基科技控股,409680
HK.00626,大众金融控股,408280
HK.00840,天业节水,407600
HK.03699,光大永年,407380
HK.00713,世界(集团),406300
HK.08426,雅居投资控股,405860
HK.00526,利时集团控股,403920
HK.00326,中国星集团,400823
HK.08226,树熊金融集团,394016
HK.01470,富一国际控股,393960
HK.01232,金轮天地控股,392080
HK.02327,美瑞健康国际,391860
HK.02345,上海集优,388380
HK.00158,万邦投资,386500
HK.00036,远东控股国际,383490
HK.00340,中国矿业(新),381570
HK.01277,力量能源,381300
HK.01340,惠生国际,381280
HK.01962,训修实业,377080
HK.00862,远见控股,371585
HK.00610,惠记集团,370420
HK.00204,中国投资开发,368360
HK.02393,巨星医疗控股,367625
HK.00685,世界华文媒体,365890
HK.00661,中国大冶有色金属,365626
HK.03903,瀚华金控,365460
HK.08535,荧德控股,361520
HK.00800,A8新媒体,361000
HK.00666,新工投资,359880
HK.00550,KK文化,357000
HK.03315,金邦达宝嘉,356440
HK.01327,时间由你,355330
HK.00869,彩星玩具,354070
HK.08241,英记茶庄集团,351850
HK.00064,结好控股,349880
HK.01053,重庆钢铁股份,347720
HK.08299,大唐潼金,347708
HK.01730,LHN,346400
HK.03822,三和建筑集团,341940
HK.00259,亿都(国际控股),340300
HK.00901,鹰力投资,334580
HK.01202,成都普天电缆股份,333920
HK.00616,高山企业,332360
HK.00057,震雄集团,332100
HK.01096,中能国际控股,330694
HK.00430,东方网库,329548
HK.01707,致浩达控股,327440
HK.00305,五菱汽车,326750
HK.01321,中国新城市,324660
HK.08198,乐透互娱,322352
HK.02166,芯智控股,321560
HK.01198,皇朝家私,319400
HK.08510,TOPSTANDARDCORP,319160
HK.08103,万泰企业股份,318655
HK.03708,日成控股,316975
HK.00055,中星集团控股,315640
HK.06838,盈利时,314660
HK.03698,徽商银行,311950
HK.02068,中铝国际,311810
HK.02031,澳至尊,308700
HK.01522,京投交通科技,307200
HK.01355,朸濬国际,305460
HK.00160,汉国置业,304280
HK.01184,时捷集团,302480
HK.01365,润东汽车,302130
HK.08113,扬宇科技,301393
HK.00757,阳光能源,300144
HK.00985,中誉集团,298859
HK.03322,永嘉集团,298440
HK.00389,通天酒业,298400
HK.02378,保诚,296800
HK.00292,泛海酒店,295850
HK.08256,金利通,294324
HK.00387,力丰(集团),291200
HK.00287,永发置业,290920
HK.00260,幸福控股,289170
HK.01738,飞尚无烟煤,288650
HK.02339,京西国际,286913
HK.00904,中绿,285338
HK.00280,景福集团,284170
HK.00112,勒泰商业地产,283300
HK.03363,正业国际,280280
HK.01989,松龄护老集团,279760
HK.01990,兴华港口,279420
HK.01520,华信金融投资,278640
HK.08315,冠辉集团控股,276560
HK.03623,中国金融发展,275080
HK.00948,融达控股,274909
HK.00529,新龙国际,274400
HK.08301,明华科技,272960
HK.00091,标准资源控股,272675
HK.03882,天彩控股,271480
HK.01180,汇彩控股,269090
HK.01362,新龙移动,268160
HK.01551,广州农商银行,268090
HK.00769,中国稀土,266970
HK.01578,天津银行,265530
HK.08345,火岩控股,264460
HK.00180,开达集团,262920
HK.00125,新兴光学,262480
HK.01290,中国汇融,262040
HK.03999,大成食品,261995
HK.00841,木薯资源,260200
HK.01496,亚积邦租赁,256420
HK.08291,万成金属包装,256300
HK.02366,星美文化旅游,256200
HK.08445,怡康泰工程集团,256000
HK.00487,实德环球,255980
HK.00348,中国智能健康,255040
HK.01087,威讯控股,252280
HK.08350,骏溢环球金融,252080
HK.01469,结好金融,251875
HK.01596,翼辰实业,251820
HK.00051,海港企业,250700
HK.00227,第一上海,250480
HK.08321,泰锦控股,250080
HK.00195,绿科科技国际,249900
HK.02700,格林国际控股,249360
HK.08192,环球能源资源,248160
HK.01938,珠江钢管,246170
HK.00752,笔克远东,246120
HK.06288,迅销,245175
HK.08422,WT集团,244700
HK.02309,伯明翰体育,244220
HK.00236,香港生力啤,243900
HK.08463,TOMO HOLDINGS,243120
HK.08377,申酉控股,242950
HK.02312,中国金融租赁,241000
HK.00690,联康生物科技集团,239680
HK.00844,广泰国际控股,238360
HK.00290,中国富强金融,238354
HK.01185,中国航天万源,236890
HK.03966,中国宝丰国际,236060
HK.00222,闽信集团,235480
HK.02882,香港资源控股,235028
HK.00803,昌兴国际,234240
HK.08356,中国新华电视,229630
HK.00362,中国天化工,229572
HK.02307,锦兴国际控股,228540
HK.00380,冠力国际,227640
HK.08460,基地锦标集团,227260
HK.00979,绿色能源科技集团,226960
HK.00878,金朝阳集团,226757
HK.00710,京东方精电,226420
HK.00505,欢悦互娱,226140
HK.08142,德利机械,224700
HK.01148,新晨动力,224440
HK.01426,春泉产业信托,224420
HK.01580,大森控股,223850
HK.08513,迎宏控股,223400
HK.08407,兴证国际,221680
HK.01319,霭华押业信贷,219720
HK.02023,中国绿岛科技,219080
HK.08391,精雅印刷集团,218360
HK.02371,创联教育金融,218092
HK.01219,天喔国际,217100
HK.00397,权威金融,216364
HK.01808,企展控股,215904
HK.08193,汉华专业服务,215740
HK.02323,中国港桥,215320
HK.00889,连达科技控股,212840
HK.01985,美高域,211760
HK.00381,侨雄国际,211540
HK.00255,龙记集团,210740
HK.00408,叶氏化工集团,210580
HK.00417,谢瑞麟,210380
HK.00138,中建富通,210168
HK.03666,国际天食,209860
HK.01637,顺兴集团控股,208900
HK.08079,易还财务投资,207875
HK.01135,亚洲卫星,207380
HK.00183,宏辉集团,206424
HK.00047,合兴集团,205788
HK.01495,集一家居,205000
HK.01556,建业建荣,204425
HK.00722,联合医务,204000
HK.08333,阿仕特朗金融,203475
HK.00025,其士国际,203200
HK.01699,普甜食品,201400
HK.01430,苏创燃气,200600
HK.08340,域高金融,198750
HK.00355,世纪城市国际,195871
HK.00143,国安国际,195398
HK.01201,天臣控股,195120
HK.00464,建福集团,193440
HK.00199,德祥地产,192219
HK.00416,锦州银行,192190
HK.08372,君百延集团,191380
HK.01452,迪诺斯环保,190980
HK.01498,培力控股,190695
HK.00801,金卫医疗,190680
HK.08406,合宝丰年,189750
HK.00210,达芙妮国际,188980
HK.08457,健升物流中国,188590
HK.01094,中国公共采购,187876
HK.00910,中国三迪,187160
HK.00617,百利保控股,186840
HK.03678,弘业期货,184600
HK.01543,中盈盛达融资担保,183740
HK.08245,安悦国际控股,183315
HK.01063,新确科技,183230
HK.01050,嘉利国际,182400
HK.02025,瑞丰动力,182320
HK.00711,亚洲联合基建控股,181520
HK.01260,皓天财经集团,180543
HK.00295,江山控股,179850
HK.00393,旭日企业,179520
HK.00640,星谦发展,179160
HK.00225,博富临置业,178960
HK.01447,新福港,178340
HK.00721,中国金融国际,177740
HK.08091,奥传思维控股,177410
HK.01097,有线宽频,177250
HK.00706,美丽中国控股,177050
HK.00237,安全货仓,176400
HK.08050,量子思维,175960
HK.01026,环球实业科技,175100
HK.08409,海鑫集团,174700
HK.01655,OKURA HOLDINGS,174400
HK.00830,远东环球,173480
HK.08020,宏海控股集团,173400
HK.00618,北大资源,173390
HK.02738,华津国际控股,173000
HK.01110,金活医药集团,172800
HK.03816,KFM金德,171720
HK.08526,荣丰集团亚洲,171400
HK.00239,白花油,167695
HK.00311,联泰控股,167070
HK.01226,中国投融资,166820
HK.00712,卡姆丹克太阳能,166144
HK.08260,银合控股,165900
HK.02066,盛京银行,165580
HK.01461,鲁证期货,165520
HK.01341,昊天国际建投,165520
HK.08240,展程控股,165010
HK.00684,亚伦国际,163400
HK.06880,腾邦控股,162960
HK.08090,中国融保金融集团,162840
HK.00223,易生活控股,162132
HK.00982,华金国际资本,160820
HK.00532,王氏港建,160500
HK.08379,汇安智能,160420
HK.00191,丽新国际,160260
HK.00076,南海石油,159136
HK.08507,爱世纪集团,158520
HK.01075,首都信息,158250
HK.00858,精优药业,157460
HK.08532,宝发控股,157056
HK.00436,新宇环保,154600
HK.00922,安贤园中国,154320
HK.01305,伟志控股,153730
HK.08117,中国基础能源,152178
HK.01456,国联证券,151960
HK.08067,东方大学城控股,151400
HK.02086,海航科技投资,151200
HK.01389,美捷汇控股,150852
HK.00106,朗诗绿色集团,150840
HK.00104,冠亚商业,150675
HK.08282,智傲控股,150440
HK.02277,华融投资股份,150250
HK.01049,时富投资,149862
HK.02292,晋安实业,149300
HK.08195,乐亚国际,149140
HK.08116,中国幸福投资,147920
HK.00226,力宝,147220
HK.01237,中科生物,146731
HK.08442,桦欣控股,144380
HK.00071,美丽华酒店,144020
HK.00720,意达利控股,143900
HK.06139,金茂酒店-SS,143835
HK.01348,滉达富控股,143620
HK.01062,国开国际投资,142500
HK.01393,恒鼎实业,142445
HK.03878,VICON HOLDINGS,141040
HK.08247,中生北控生物科技,140900
HK.02683,华新手袋国际控股,140460
HK.00157,自然美,140300
HK.02118,天山发展控股,140040
HK.00021,大中华地产控股,139255
HK.01613,协同通信,135139
HK.00515,达进东方照明,134946
HK.00402,天下图控股,134630
HK.08186,同仁资源,134593
HK.00675,坚宝国际,134520
HK.00351,亚洲能源物流,133050
HK.08272,华人饮食集团,132600
HK.06163,彭顺国际,131900
HK.00079,世纪建业,131432
HK.00804,鼎石资本,130750
HK.08342,飞思达科技,130500
HK.01446,鸿福堂,130280
HK.00278,华厦置业,129600
HK.01616,星宏传媒,129020
HK.06196,郑州银行,128600
HK.00229,利民实业,128480
HK.01273,香港信贷,128440
HK.00065,弘海高新资源,128270
HK.08007,环球战略集团,127380
HK.00114,兴利集团,126400
HK.00809,大成生化科技,126370
HK.00479,华建控股,125560
HK.02878,晶门科技,125460
HK.00602,佳华百货控股,125175
HK.06161,泰加保险,123600
HK.03839,正大企业国际,123391
HK.03789,御佳控股,122480
HK.08066,品创控股,121650
HK.08040,DCB控股,118650
HK.00156,力宝华润,117500
HK.01091,中信大锰,117065
HK.01022,飞鱼科技,116580
HK.01856,依波路,116370
HK.01259,中国儿童护理,116030
HK.01255,港大零售,115920
HK.08355,超智能控股,115500
HK.08150,无缝绿色,115170
HK.00202,润中国际控股,115025
HK.08238,惠陶集团,114992
HK.00975,蒙古焦煤,114494
HK.00060,香港食品投资,114240
HK.08023,邝文记,113820
HK.00109,天成国际,113610
HK.00733,合富辉煌,113140
HK.01278,中国新城镇,112568
HK.01104,亚太资源,108870
HK.02088,西王置业,108450
HK.08411,K W NELSON GP,108400
HK.00527,瑞风新能源,108200
HK.00765,威发国际,107120
HK.08143,华夏医疗,106880
HK.00250,中国数码信息,106790
HK.08361,中国育儿网络,106450
HK.00630,隽泰控股,106280
HK.00395,中国智能集团,105992
HK.00976,齐合环保,105700
HK.00244,先施,105465
HK.00211,大凌集团,104699
HK.08358,卓珈控股,104687
HK.06896,金嗓子,104445
HK.00209,瀛晟科学,103840
HK.00475,中发展控股,103760
HK.02218,安德利果汁,103156
HK.01388,安莉芳控股,102730
HK.08425,兴铭控股,102400
HK.02668,百德国际,100800
HK.01207,上置集团,100456
HK.00679,亚洲联网科技,100300
HK.01836,九兴控股,100150
HK.08346,创新电子控股,100100
HK.08370,智升集团控股,99280
HK.00105,凯联国际酒店,99200
HK.00540,迅捷环球控股,99160
HK.03778,中国织材控股,98720
HK.08495,1957 & CO.,98060
HK.08309,万成环球控股,98000
HK.08063,环球大通集团,95860
HK.00370,国华,94700
HK.08200,修身堂,93840
HK.00238,长兴国际,92360
HK.01231,新矿资源,92280
HK.08319,思博系统,91460
HK.03830,童园国际,90950
HK.08005,裕兴科技,90580
HK.00759,CEC国际,90240
HK.03889,大成糖业,90042
HK.08481,盛龙锦秀国际,90000
HK.08081,互娱中国,90000
HK.02111,超盈国际控股,89100
HK.00681,中民控股,87945
HK.08239,首都金融控股,87353
HK.00510,时富金融服务集团,86623
HK.03332,中生联合,85800
HK.00565,锦艺集团控股,85500
HK.01008,贵联控股,85420
HK.08153,科地农业,85317
HK.06888,英达公路再生科技,85205
HK.03313,雅高控股,84715
HK.08171,中国趋势,84560
HK.08203,凯顺能源,84380
HK.01695,椰丰集团,84325
HK.08383,东骏控股,84200
HK.01296,国电科环,83910
HK.01468,英裘控股,82960
HK.01170,信星集团,82840
HK.01568,承达集团,82500
HK.00037,远东酒店实业,81340
HK.08201,宝联控股,80143
HK.00110,中国长远,80100
HK.00077,进智公共交通,79580
HK.01085,亨鑫科技,78840
HK.02302,中核国际,77840
HK.08450,钜京控股,77720
HK.08329,海王英特龙,77600
HK.00896,兴胜创建,77260
HK.08230,中国宇天,77000
HK.00831,利亚零售,76960
HK.02221,创业集团控股,76760
HK.00538,味千(中国),76100
HK.01118,高力集团,75800
HK.01838,中国地产,75760
HK.08295,中植资本国际,75000
HK.08085,香港生命科学,73900
HK.00822,嘉瑞国际,73630
HK.01450,世纪睿科,73530
HK.00187,京城机电股份,73440
HK.02213,益华控股,72680
HK.01326,传递娱乐,72312
HK.01338,霸王集团,72006
HK.08429,冰雪集团,71050
HK.03768,滇池水务,70930
HK.08506,福纺控股,70584
HK.00637,利记,70200
HK.01046,寰宇国际金融,70000
HK.00923,综合环保集团,69886
HK.01218,永义国际,69720
HK.08130,智城控股,68920
HK.00042,东北电气,68360
HK.02788,精熙国际,67560
HK.01370,奥威控股,67520
HK.08013,ECI TECH,66480
HK.01635,大众公用,65650
HK.01002,威铖国际,65448
HK.08065,高萌科技,64600
HK.08108,福泽集团,64464
HK.08125,仁德资源,64000
HK.00638,建溢集团,63700
HK.08271,环球数码创意,63360
HK.08485,竣球控股,62440
HK.02133,中国多金属,62130
HK.00731,森信纸业集团,62000
HK.01418,盛诺集团,61520
HK.02358,久融控股,61340
HK.02324,首都创投,61196
HK.00360,新焦点,60720
HK.08416,HM INTL HLDGS,60675
HK.00736,中国置业投资,60578
HK.06899,联众,60236
HK.03638,华邦金融,59640
HK.00432,盈大地产,58950
HK.00988,丝路物流控股,58945
HK.01247,米格国际控股,58720
HK.01246,保集健康,58120
HK.00897,位元堂,58020
HK.00827,玖源集团,57904
HK.02017,沧海控股,57540
HK.01612,永胜医疗,57540
HK.01178,汇银控股集团,57120
HK.01249,通力电子,57079
HK.00185,正恒国际控股,57000
HK.02336,海亮国际,56620
HK.08246,北方新能源,56560
HK.01682,华隆金控,56560
HK.03626,HSSP INTL,56060
HK.00929,国际精密,56000
HK.00531,顺诚,55600
HK.03737,中智药业,55130
HK.00871,中国疏浚环保,54840
HK.00117,天利控股集团,54760
HK.08353,安科系统,53970
HK.01189,珀丽酒店,53880
HK.00767,亚太丝路投资,53880
HK.00926,碧生源,53795
HK.02317,味丹国际,53720
HK.08112,基石金融,53569
HK.00628,国美金融科技,52720
HK.06188,迪信通,51600
HK.01395,强泰环保,51300
HK.00469,凯普松国际,51280
HK.02193,万景控股,51200
HK.08123,华亿金控,50892
HK.00935,龙翔集团,50460
HK.00206,TSC集团,49560
HK.01285,嘉士利集团,48870
HK.01312,同方康泰,48810
HK.00518,同得仕(集团),48600
HK.00474,昊天发展集团,47250
HK.00641,中国恒天立信国际,46880
HK.01868,同方友友,46185
HK.00048,中国汽车内饰,46150
HK.01606,国银租赁,46020
HK.08257,靖洋集团,45940
HK.08250,丝路能源,45680
HK.00243,品质国际,45415
HK.08509,威扬酒业控股,45200
HK.08285,森浩集团,45150
HK.08519,JIA GROUP,45090
HK.00131,卓能(集团),45000
HK.08197,北斗嘉药业,44900
HK.08133,铸能控股,44720
HK.08009,华夏能源控股,44614
HK.08296,中国生命集团,44500
HK.02886,滨海投资,44072
HK.01027,中国集成控股,44050
HK.01626,旅业国际,43760
HK.00146,太平地毡,43700
HK.06866,佐力小贷,43380
HK.01010,太睿国际控股,43040
HK.08220,比高集团,42940
HK.08432,太平洋酒吧,42540
HK.01082,香港教育国际,42400
HK.00632,东方明珠石油,42365
HK.00399,领航医药生物科技,42325
HK.00166,新时代能源,42199
HK.08199,中国万桐园,41850
HK.08018,汇财金融投资,41580
HK.01229,南南资源,40960
HK.00145,香港建屋贷款,40784
HK.01483,誉宴集团,40600
HK.02121,一化控股,40000
HK.08166,中国农业生态,39860
HK.02286,辰兴发展,39400
HK.08405,恒智控股,39160
HK.01549,永丰集团控股,39120
HK.00646,中国环保科技,39064
HK.00276,蒙古能源,38974
HK.02340,升捷控股,38880
